label,window_start,lam0,c,total_cost,pnl_variance,premium0
gbm_vol_0.15,2024-03-04,0.03,0.25,0.05589478933666039,0.006262711199123384,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,0.5,0.048256889226223953,0.00829042059149762,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,1.0,0.037011930562866675,0.01141286920205144,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,1.5,0.025952039958680662,0.024363980856105152,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,2.0,0.015035397467916595,0.04796932341494815,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,3.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,4.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,6.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,8.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,11.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.03,16.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,0.25,0.06507932919711275,0.00430325223306278,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,0.5,0.05711527365166476,0.0059344701178671916,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,1.0,0.04906364689400317,0.008633210676704405,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,1.5,0.043839706161434094,0.007786386645401078,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,2.0,0.038616540194386935,0.010173145113623038,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,3.0,0.02831495003223906,0.020995904079978797,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,4.0,0.01815428342635451,0.039892062157999335,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,6.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,8.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,11.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,0.3,16.0,0.0,0.10131466665661873,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,0.25,0.07163703236856576,0.0036913327642219855,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,0.5,0.06588794922802917,0.0042162918135543355,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,1.0,0.05824827092528954,0.005648075150090684,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,1.5,0.052289289333516877,0.007761522595374233,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,2.0,0.04981257437044229,0.009020744488711105,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,3.0,0.044963097376092775,0.007694434945458672,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,4.0,0.04011362038174325,0.009166396954248078,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,6.0,0.03051491764280235,0.018243495680672257,2.9721559145413985
gbm_vol_0.15,2024-03-04,3.0,8.0,0.02106223446286575,0.03335793744044252,2.9721559145413985
