label,window_start,lam0,c,total_cost,pnl_variance,premium0
gbm_vol_0.15,2024-04-01,0.03,2.0,0.015445060887759977,0.046116311358981484,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.03,4.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.03,8.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.03,16.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,0.25,0.06694685733969122,0.0012319858542583458,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,0.5,0.0538116108441155,0.002397974152396088,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,1.0,0.04803932316328715,0.003719773297362251,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,2.0,0.038019256018199984,0.01199935647745815,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,4.0,0.018473207218428753,0.040615035808399966,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,8.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.15,2024-04-01,0.3,16.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,0.25,0.07697815488569493,0.001008658572444665,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,0.5,0.06805103920666537,0.0011623402129116904,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,1.0,0.0553379870223673,0.0021790389064871127,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,2.0,0.04876559362459922,0.0033935001303415997,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,4.0,0.039442449059212355,0.010442950405188335,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,8.0,0.021258836843992674,0.03518172304573744,1.8280592357780032
gbm_vol_0.15,2024-04-01,3.0,16.0,0.0,0.07338893486941682,1.8280592357780032
gbm_vol_0.20,2024-03-04,0.03,0.25,0.04302309243048947,0.0013132030843719293,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,0.5,0.036527996580802,0.0031727231603887085,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,1.0,0.02754075861574238,0.009827874631898138,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,2.0,0.009799720979074009,0.01903277441617573,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,4.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,8.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-04,0.03,16.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,0.25,0.0520917214301186,0.0006700502668244598,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,0.5,0.043905596964870106,0.0012281240163934239,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,1.0,0.03718180233980526,0.0028443863245118206,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,2.0,0.02881832736985636,0.008771306823354289,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,4.0,0.012377982691453796,0.016855453018949643,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,8.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-04,0.3,16.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,0.25,0.06218734566354489,0.0004295917277320441,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,0.5,0.05288162189666815,0.0006289940307218103,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,1.0,0.044728937451371305,0.0011381408185748183,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,2.0,0.0377887418418735,0.0025747665475215433,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,4.0,0.030004805771769227,0.007743258708538003,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,8.0,0.014759614445001353,0.015465546383573081,2.742588188632568
gbm_vol_0.20,2024-03-04,3.0,16.0,0.0,0.03543860621248493,2.742588188632568
gbm_vol_0.20,2024-03-07,0.03,0.25,0.09708077409816758,0.005666399212081085,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,0.5,0.06969826974336105,0.009228895578386253,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,1.0,0.04823805180994888,0.016289759864776182,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,2.0,0.030585656375861015,0.05723134485129535,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,4.0,0.0,0.2924241525404895,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,8.0,0.0,0.2924241525404895,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.03,16.0,0.0,0.2924241525404895,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,0.25,0.12439863152685647,0.004935126689691271,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,0.5,0.10011503691385328,0.005420895464772987,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,1.0,0.07183029100850993,0.008708530276551517,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,2.0,0.049487617742224314,0.015329486755063732,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,4.0,0.033118356128232745,0.046619744304961915,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,8.0,0.00021120172524606595,0.29025904785678425,2.9521611600545663
gbm_vol_0.20,2024-03-07,0.3,16.0,0.0,0.2924241525404895,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,0.25,0.14233039061435024,0.004969582992604031,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,0.5,0.1264445273044762,0.004912020696214808,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,1.0,0.10293179699455991,0.0052338715853267334,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,2.0,0.07395837909552805,0.008157428672354888,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,4.0,0.050653044190595686,0.014740584284717683,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,8.0,0.03546950630613324,0.038300995403870476,2.9521611600545663
gbm_vol_0.20,2024-03-07,3.0,16.0,0.004985833839827145,0.24390562574466762,2.9521611600545663
gbm_vol_0.20,2024-03-11,0.03,0.25,0.04775363138460696,0.0027884015460078165,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,0.5,0.03912585010633913,0.006249687021812254,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,1.0,0.029979273107886496,0.01098773498098101,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,2.0,0.01225752771765187,0.030433349279424624,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,4.0,0.0,0.05717114257424263,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,8.0,0.0,0.05717114257424263,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.03,16.0,0.0,0.05717114257424263,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,0.25,0.055073492548213955,0.0016585924575134201,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,0.5,0.04871648803976081,0.0026083125072062126,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,1.0,0.03979731223129835,0.005664749089324838,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,2.0,0.03127052585297149,0.010670447719787042,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,4.0,0.014762227754492905,0.02623519253015295,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,8.0,0.0,0.05717114257424263,2.5454615073017357
gbm_vol_0.20,2024-03-11,0.3,16.0,0.0,0.05717114257424263,2.5454615073017357
gbm_vol_0.20,2024-03-11,3.0,0.25,0.05958037995135569,0.0011505611701460685,2.5454615073017357
gbm_vol_0.20,2024-03-11,3.0,0.5,0.0555892349511279,0.001583065137705157,2.5454615073017357
