label,window_start,lam0,c,total_cost,pnl_variance,premium0
gbm_vol_0.15,2024-03-04,0.03,0.25,0.05252270358539972,0.033299329335532264,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,0.5,0.04677447022458465,0.0714794714486743,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,1.0,0.03564853998544124,0.08399832628615635,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,1.5,0.024695023628206653,0.1250483517508828,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,2.0,0.013864151943865382,0.20464610856950863,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,3.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,4.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,6.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,8.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,11.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.03,16.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,0.25,0.055602843368158815,0.022191330140794607,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,0.5,0.05293474979010285,0.03143532143128924,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,1.0,0.04759856263399092,0.06461042475200901,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,1.5,0.042389650006651305,0.0725816719555923,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,2.0,0.037239319405379515,0.07847225318035413,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,3.0,0.027027183538929956,0.11706636311162695,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,4.0,0.01696248126066972,0.17533542137136757,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,6.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,8.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,11.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,0.3,16.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,0.25,0.05703251761032093,0.019252521697873403,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,0.5,0.055794098274427065,0.02171674571281629,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,1.0,0.05331725960263936,0.029809437984539187,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,1.5,0.05084042093085166,0.04212112257870943,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,2.0,0.048363582259063946,0.058651799495326125,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,3.0,0.04349721160550026,0.07371064440303667,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,4.0,0.03871606820384481,0.07490809934745336,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,6.0,0.029192169018892492,0.11267066909616,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,8.0,0.01984631768840208,0.1524222536998005,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,11.0,0.005913775873790905,0.29750322388809786,3.022518150016872
gbm_vol_0.15,2024-03-04,3.0,16.0,0.0,0.3825942470738819,3.022518150016872
gbm_vol_0.15,2024-03-07,0.03,0.25,0.09937431462422318,0.043488764784384466,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,0.5,0.09015771113671178,0.0613418423050559,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,1.0,0.08888532969490841,0.18875827352631502,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,1.5,0.087612948253105,0.40454206441764795,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,2.0,0.0863405668113016,0.708693214979054,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,3.0,0.08365614376577318,1.400022482009356,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,4.0,0.08069811356083689,1.9347810291132632,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,6.0,0.07446824771339561,1.9365753672503292,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,8.0,0.0682383818659543,1.938850873200882,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,11.0,0.05889358309479236,1.9431663217769695,2.575967728223359
gbm_vol_0.15,2024-03-07,0.03,16.0,0.04331891847618912,1.9527645751378337,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,0.25,0.11199211007983864,0.050200944211990416,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,0.5,0.10106685693304232,0.045245478778864416,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,1.0,0.09024891828004106,0.055602563686758186,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,1.5,0.08965833113080396,0.10081471592415582,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,2.0,0.08906774398156689,0.16506503867553377,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,3.0,0.08788656968309272,0.35068019572020476,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,4.0,0.08670539538461858,0.6124480348207736,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,6.0,0.084285261305523,1.282080938877706,2.575967728223359
gbm_vol_0.15,2024-03-07,0.3,8.0,0.08156947450218269,1.8528067482226176,2.575967728223359
